1A5
421
8
Time,Channel A,Channel B
(ms),(V),(V)
0.06471997,3.60759100,1.52774400
0.06472197,3.60774500,1.52774400
0.06472397,3.60774500,1.52774400
0.06472597,3.60774500,1.52774400
0.06472797,3.60805200,1.52743600
0.06472997,3.60805200,1.52743600
0.06473197,3.60805200,1.52728200
0.06473397,3.60820600,1.52728200
0.06473597,3.60836000,1.52743600
0.06473797,3.60836000,1.52774400
0.06473997,3.60866800,1.52774400
0.06474197,3.60866800,1.52774400
0.06474397,3.60836000,1.52774400
0.06474597,3.60836000,1.52743600
0.06474797,3.60836000,1.52743600
0.06474997,3.60836000,1.52743600
0.06475197,3.60836000,1.52774400
0.06475397,3.60866800,1.52774400
0.06475597,3.60836000,1.52774400
0.06475797,3.60866800,1.52774400
0.06475997,3.60836000,1.52774400
0.06476197,3.60836000,1.52774400
0.06476397,3.60836000,1.52774400
0.06476597,3.60836000,1.52774400
0.06476797,3.60836000,1.52774400
0.06476997,3.60836000,1.52774400
0.06477197,3.60820600,1.52774400
0.06477397,3.60836000,1.52774400
0.06477597,3.60836000,1.52743600
0.06477797,3.60820600,1.52743600
0.06477997,3.60820600,1.52743600
0.06478197,3.60820600,1.52774400
0.06478397,3.60836000,1.52774400
0.06478597,3.60866800,1.52774400
0.06478797,3.60866800,1.52774400
0.06478997,3.60866800,1.52774400
0.06479197,3.60882100,1.52789700
0.06479397,3.60897500,1.52789700
0.06479597,3.60928300,1.52789700
0.06479797,3.60943700,1.52789700
0.06479997,3.60943700,1.52820500
0.06480197,3.60943700,1.52789700
0.06480397,3.60943700,1.52789700
0.06480597,3.60959000,1.52789700
0.06480797,3.60959000,1.52789700
0.06480997,3.60959000,1.52820500
0.06481197,3.60989800,1.52835900
0.06481397,3.60989800,1.52820500
0.06481597,3.60989800,1.52820500
0.06481797,3.61005200,1.52820500
0.06481997,3.61020500,1.52820500
0.06482197,3.61051300,1.52820500
0.06482397,3.61051300,1.52820500
0.06482597,3.61051300,1.52835900
0.06482797,3.61051300,1.52835900
0.06482997,3.61066700,1.52835900
0.06483197,3.61066700,1.52851300
0.06483397,3.61066700,1.52851300
0.06483597,3.61066700,1.52851300
0.06483797,3.61082100,1.52882000
0.06483997,3.61082100,1.52882000
0.06484197,3.61082100,1.52882000
0.06484397,3.61112800,1.52897400
0.06484597,3.61112800,1.52897400
0.06484797,3.61112800,1.52897400
0.06484997,3.61112800,1.52897400
0.06485197,3.61082100,1.52897400
0.06485397,3.61082100,1.52897400
0.06485597,3.61082100,1.52897400
0.06485797,3.61112800,1.52897400
0.06485997,3.61112800,1.52912800
0.06486197,3.61112800,1.52943500
0.06486397,3.61128200,1.52943500
0.06486597,3.61159000,1.52943500
0.06486797,3.61159000,1.52943500
0.06486997,3.61174300,1.52943500
0.06487197,3.61174300,1.52943500
0.06487397,3.61189700,1.52943500
0.06487597,3.61220500,1.52943500
0.06487797,3.61220500,1.52943500
0.06487997,3.61235900,1.52958900
0.06488197,3.61235900,1.52958900
0.06488397,3.61220500,1.52958900
0.06488597,3.61235900,1.52958900
0.06488797,3.61235900,1.52958900
0.06488997,3.61235900,1.52974300
0.06489197,3.61251200,1.52974300
0.06489397,3.61251200,1.53005000
0.06489597,3.61282000,1.53005000
0.06489797,3.61251200,1.53005000
0.06489997,3.61251200,1.53005000
0.06490197,3.61282000,1.53005000
0.06490397,3.61297400,1.53005000
0.06490597,3.61297400,1.53020400
0.06490797,3.61297400,1.53020400
0.06490997,3.61297400,1.53035800
0.06491197,3.61282000,1.53035800
0.06491397,3.61297400,1.53035800
0.06491597,3.61282000,1.53066600
0.06491797,3.61282000,1.53066600
0.06491997,3.61282000,1.53081900
0.06492197,3.61282000,1.53097300
0.06492397,3.61282000,1.53097300
0.06492597,3.61282000,1.53081900
0.06492797,3.61282000,1.53081900
0.06492997,3.61297400,1.53081900
0.06493197,3.61282000,1.53081900
0.06493397,3.61282000,1.53081900
0.06493597,3.61282000,1.53081900
0.06493797,3.61282000,1.53081900
0.06493997,3.61282000,1.53081900
0.06494197,3.61282000,1.53097300
0.06494397,3.61282000,1.53097300
0.06494597,3.61282000,1.53097300
0.06494797,3.61251200,1.53097300
0.06494997,3.61251200,1.53128100
0.06495197,3.61251200,1.53128100
0.06495397,3.61235900,1.53128100
0.06495597,3.61235900,1.53128100
0.06495797,3.61235900,1.53128100
0.06495997,3.61235900,1.53128100
0.06496197,3.61235900,1.53128100
0.06496397,3.61251200,1.53128100
0.06496597,3.61251200,1.53128100
0.06496797,3.61251200,1.53097300
0.06496997,3.61282000,1.53097300
0.06497197,3.61282000,1.53097300
0.06497397,3.61297400,1.53097300
0.06497597,3.61312700,1.53097300
0.06497797,3.61312700,1.53128100
0.06497997,3.61312700,1.53128100
0.06498197,3.61312700,1.53128100
0.06498397,3.61312700,1.53143500
0.06498597,3.61297400,1.53143500
0.06498797,3.61297400,1.53158800
0.06498997,3.61297400,1.53189600
0.06499197,3.61297400,1.53158800
0.06499397,3.61297400,1.53158800
0.06499597,3.61297400,1.53189600
0.06499797,3.61312700,1.53189600
0.06499997,3.61312700,1.53189600
0.06500197,3.61312700,1.53189600
0.06500397,3.61343500,1.53189600
0.06500597,3.61343500,1.53189600
0.06500797,3.61358900,1.53189600
0.06500997,3.61374300,1.53205000
0.06501197,3.61374300,1.53220300
0.06501397,3.61374300,1.53220300
0.06501597,3.61405000,1.53251100
0.06501797,3.61405000,1.53251100
0.06501997,3.61405000,1.53251100
0.06502197,3.61374300,1.53251100
0.06502397,3.61374300,1.53251100
0.06502597,3.61358900,1.53251100
0.06502797,3.61358900,1.53251100
0.06502997,3.61358900,1.53251100
0.06503197,3.61358900,1.53251100
0.06503397,3.61358900,1.53251100
0.06503597,3.61374300,1.53251100
0.06503797,3.61374300,1.53251100
0.06503997,3.61405000,1.53251100
0.06504197,3.61405000,1.53266500
0.06504397,3.61420400,1.53266500
0.06504597,3.61420400,1.53266500
0.06504797,3.61451100,1.53297200
0.06504997,3.61451100,1.53297200
0.06505197,3.61466500,1.53297200
0.06505397,3.61466500,1.53297200
0.06505597,3.61466500,1.53297200
0.06505797,3.61466500,1.53297200
0.06505997,3.61451100,1.53328000
0.06506197,3.61466500,1.53328000
0.06506397,3.61466500,1.53328000
0.06506597,3.61466500,1.53358800
0.06506797,3.61466500,1.53358800
0.06506997,3.61466500,1.53374100
0.06507197,3.61466500,1.53389500
0.06507397,3.61466500,1.53389500
0.06507597,3.61481900,1.53389500
0.06507797,3.61481900,1.53420300
0.06507997,3.61512700,1.53420300
0.06508197,3.61512700,1.53420300
0.06508397,3.61512700,1.53435700
0.06508597,3.61528000,1.53435700
0.06508797,3.61543400,1.53435700
0.06508997,3.61528000,1.53451000
0.06509197,3.61543400,1.53451000
0.06509397,3.61543400,1.53451000
0.06509597,3.61543400,1.53451000
0.06509797,3.61528000,1.53451000
0.06509997,3.61528000,1.53481800
0.06510197,3.61528000,1.53497200
0.06510397,3.61543400,1.53497200
0.06510597,3.61543400,1.53497200
0.06510797,3.61574200,1.53497200
0.06510997,3.61574200,1.53497200
0.06511197,3.61589600,1.53497200
0.06511397,3.61589600,1.53497200
0.06511597,3.61589600,1.53497200
0.06511797,3.61589600,1.53497200
0.06511997,3.61589600,1.53497200
0.06512197,3.61589600,1.53497200
0.06512397,3.61574200,1.53497200
0.06512597,3.61574200,1.53497200
0.06512797,3.61574200,1.53497200
0.06512997,3.61589600,1.53497200
0.06513197,3.61589600,1.53497200
0.06513397,3.61589600,1.53481800
0.06513597,3.61605000,1.53481800
0.06513797,3.61605000,1.53481800
0.06513997,3.61605000,1.53481800
0.06514197,3.61605000,1.53481800
0.06514397,3.61635700,1.53481800
0.06514597,3.61635700,1.53481800
0.06514797,3.61651100,1.53481800
0.06514997,3.61666500,1.53481800
0.06515197,3.61697200,1.53481800
0.06515397,3.61697200,1.53481800
0.06515597,3.61712600,1.53481800
0.06515797,3.61712600,1.53481800
0.06515997,3.61743400,1.53481800
0.06516197,3.61743400,1.53481800
0.06516397,3.61743400,1.53481800
0.06516597,3.61743400,1.53481800
0.06516797,3.61758700,1.53481800
0.06516997,3.61758700,1.53481800
0.06517197,3.61758700,1.53497200
0.06517397,3.61758700,1.53497200
0.06517597,3.61758700,1.53497200
0.06517797,3.61758700,1.53497200
0.06517997,3.61758700,1.53497200
0.06518197,3.61758700,1.53497200
0.06518397,3.61774100,1.53497200
0.06518597,3.61774100,1.53497200
0.06518797,3.61774100,1.53497200
0.06518997,3.61774100,1.53497200
0.06519197,3.61774100,1.53497200
0.06519397,3.61774100,1.53497200
0.06519597,3.61804900,1.53497200
0.06519797,3.61804900,1.53497200
0.06519997,3.61820200,1.53497200
0.06520197,3.61835600,1.53497200
0.06520397,3.61835600,1.53497200
0.06520597,3.61835600,1.53512500
0.06520797,3.61835600,1.53543300
0.06520997,3.61866400,1.53543300
0.06521197,3.61866400,1.53543300
0.06521397,3.61866400,1.53558700
0.06521597,3.61881800,1.53574100
0.06521797,3.61897100,1.53574100
0.06521997,3.61897100,1.53574100
0.06522197,3.61897100,1.53574100
0.06522397,3.61927900,1.53574100
0.06522597,3.61927900,1.53574100
0.06522797,3.61927900,1.53574100
0.06522997,3.61927900,1.53574100
0.06523197,3.61927900,1.53574100
0.06523397,3.61927900,1.53574100
0.06523597,3.61927900,1.53574100
0.06523797,3.61927900,1.53574100
0.06523997,3.61927900,1.53604800
0.06524197,3.61927900,1.53604800
0.06524397,3.61927900,1.53620200
0.06524597,3.61927900,1.53620200
0.06524797,3.61927900,1.53620200
0.06524997,3.61927900,1.53620200
0.06525197,3.61927900,1.53620200
0.06525397,3.61927900,1.53620200
0.06525597,3.61927900,1.53620200
0.06525797,3.61927900,1.53635600
0.06525997,3.61897100,1.53635600
0.06526197,3.61897100,1.53635600
0.06526397,3.61897100,1.53635600
0.06526597,3.61897100,1.53635600
0.06526797,3.61927900,1.53635600
0.06526997,3.61927900,1.53635600
0.06527197,3.61927900,1.53666300
0.06527397,3.61927900,1.53666300
0.06527597,3.61943300,1.53666300
0.06527797,3.61943300,1.53666300
0.06527997,3.61958700,1.53666300
0.06528197,3.61958700,1.53666300
0.06528397,3.61958700,1.53666300
0.06528597,3.61958700,1.53666300
0.06528797,3.61958700,1.53681700
0.06528997,3.61989400,1.53681700
0.06529197,3.61989400,1.53681700
0.06529397,3.61989400,1.53681700
0.06529597,3.61989400,1.53681700
0.06529797,3.61989400,1.53681700
0.06529997,3.61989400,1.53681700
0.06530197,3.62004800,1.53681700
0.06530397,3.62004800,1.53681700
0.06530597,3.62004800,1.53681700
0.06530797,3.62004800,1.53681700
0.06530997,3.62004800,1.53681700
0.06531197,3.62004800,1.53681700
0.06531397,3.62004800,1.53697100
0.06531597,3.62004800,1.53697100
0.06531797,3.62004800,1.53697100
0.06531997,3.62004800,1.53697100
0.06532197,3.62004800,1.53697100
0.06532397,3.62004800,1.53681700
0.06532597,3.62004800,1.53697100
0.06532797,3.62004800,1.53697100
0.06532997,3.62004800,1.53697100
0.06533197,3.62004800,1.53697100
0.06533397,3.62004800,1.53697100
0.06533597,3.62004800,1.53697100
0.06533797,3.62004800,1.53697100
0.06533997,3.62004800,1.53697100
0.06534197,3.62004800,1.53727900
0.06534397,3.62004800,1.53727900
0.06534597,3.62020200,1.53727900
0.06534797,3.62020200,1.53727900
0.06534997,3.62020200,1.53727900
0.06535197,3.62020200,1.53727900
0.06535397,3.62020200,1.53727900
0.06535597,3.62020200,1.53727900
0.06535797,3.62020200,1.53727900
0.06535997,3.62020200,1.53743200
0.06536197,3.62020200,1.53743200
0.06536397,3.62050900,1.53743200
0.06536597,3.62050900,1.53743200
0.06536797,3.62050900,1.53743200
0.06536997,3.62020200,1.53743200
0.06537197,3.62020200,1.53743200
0.06537397,3.62020200,1.53743200
0.06537597,3.62020200,1.53743200
0.06537797,3.62020200,1.53743200
0.06537997,3.62020200,1.53743200
0.06538197,3.62020200,1.53743200
0.06538397,3.62020200,1.53743200
0.06538597,3.62020200,1.53743200
0.06538797,3.62020200,1.53743200
0.06538997,3.62050900,1.53743200
0.06539197,3.62050900,1.53743200
0.06539397,3.62050900,1.53743200
0.06539597,3.62066300,1.53743200
0.06539797,3.62066300,1.53743200
0.06539997,3.62066300,1.53743200
0.06540197,3.62066300,1.53743200
0.06540397,3.62066300,1.53743200
0.06540597,3.62066300,1.53774000
0.06540797,3.62050900,1.53774000
0.06540997,3.62066300,1.53774000
0.06541197,3.62066300,1.53774000
0.06541397,3.62066300,1.53774000
0.06541597,3.62066300,1.53774000
0.06541797,3.62066300,1.53774000
0.06541997,3.62066300,1.53774000
0.06542197,3.62066300,1.53774000
0.06542397,3.62097100,1.53774000
0.06542597,3.62097100,1.53774000
0.06542797,3.62112500,1.53774000
0.06542997,3.62112500,1.53774000
0.06543197,3.62127800,1.53789400
0.06543397,3.62158600,1.53804700
0.06543597,3.62158600,1.53804700
0.06543797,3.62158600,1.53835500
0.06543997,3.62174000,1.53835500
0.06544197,3.62174000,1.53835500
0.06544397,3.62189300,1.53835500
0.06544597,3.62189300,1.53835500
0.06544797,3.62189300,1.53835500
0.06544997,3.62189300,1.53835500
0.06545197,3.62220100,1.53835500
0.06545397,3.62220100,1.53835500
0.06545597,3.62235500,1.53835500
0.06545797,3.62235500,1.53835500
0.06545997,3.62250900,1.53835500
0.06546197,3.62250900,1.53835500
0.06546397,3.62250900,1.53835500
0.06546597,3.62281600,1.53835500
0.06546797,3.62281600,1.53835500
0.06546997,3.62281600,1.53850900
0.06547197,3.62281600,1.53850900
0.06547397,3.62281600,1.53850900
0.06547597,3.62281600,1.53850900
0.06547797,3.62297000,1.53850900
0.06547997,3.62281600,1.53866300
0.06548197,3.62281600,1.53866300
0.06548397,3.62297000,1.53866300
0.06548597,3.62297000,1.53866300
0.06548797,3.62297000,1.53866300
0.06548997,3.62297000,1.53866300
0.06549197,3.62297000,1.53866300
0.06549397,3.62297000,1.53866300
0.06549597,3.62297000,1.53866300
0.06549797,3.62312400,1.53866300
0.06549997,3.62312400,1.53866300
0.06550197,3.62312400,1.53866300
0.06550397,3.62343100,1.53897000
0.06550597,3.62343100,1.53897000
0.06550797,3.62343100,1.53897000
0.06550997,3.62343100,1.53897000
0.06551197,3.62343100,1.53897000
0.06551397,3.62343100,1.53897000
0.06551597,3.62343100,1.53897000
0.06551797,3.62343100,1.53897000
0.06551997,3.62343100,1.53897000
0.06552197,3.62343100,1.53897000
0.06552397,3.62343100,1.53897000
0.06552597,3.62343100,1.53897000
0.06552797,3.62343100,1.53897000
0.06552997,3.62343100,1.53897000
0.06553197,3.62343100,1.53897000
0.06553397,3.62343100,1.53897000
0.06553597,3.62343100,1.53897000
0.06553797,3.62358500,1.53897000
0.06553997,3.62358500,1.53897000
0.06554197,3.62358500,1.53897000
0.06554397,3.62358500,1.53897000
0.06554597,3.62343100,1.53897000
0.06554797,3.62343100,1.53897000
0.06554997,3.62343100,1.53897000
0.06555197,3.62343100,1.53897000
0.06555397,3.62343100,1.53897000
0.06555597,3.62312400,1.53897000
0.06555797,3.62312400,1.53897000
0.06555997,3.62297000,1.53897000
0.06556197,3.62297000,1.53897000
0.06556397,3.62297000,1.53897000
0.06556597,3.62281600,1.53897000
0.06556797,3.62281600,1.53897000
0.06556997,3.62281600,1.53897000
0.06557197,3.62297000,1.53866300
0.06557397,3.62297000,1.53866300
0.06557597,3.62297000,1.53866300
0.06557797,3.62297000,1.53866300
0.06557997,3.62297000,1.53866300
0.06558197,3.62312400,1.53866300
0.06558397,3.62312400,1.53866300
0.06558597,3.62312400,1.53866300
0.06558797,3.62312400,1.53866300
0.06558997,3.62312400,1.53866300
0.06559197,3.62297000,1.53866300
0.06559397,3.62297000,1.53866300
0.06559597,3.62297000,1.53866300
0.06559797,3.62297000,1.53866300
0.06559997,3.62281600,1.53866300
0.06560197,3.62297000,1.53866300
0.06560397,3.62297000,1.53866300
0.06560597,3.62297000,1.53866300
0.06560797,3.62312400,1.53866300
0.06560997,3.62343100,1.53866300
0.06561197,3.62343100,1.53866300
0.06561397,3.62343100,1.53897000
0.06561597,3.62343100,1.53897000
0.06561797,3.62343100,1.53897000
0.06561997,3.62343100,1.53897000
0.06562197,3.62343100,1.53897000
0.06562397,3.62343100,1.53897000
0.06562597,3.62343100,1.53897000
0.06562797,3.62343100,1.53912400
0.06562997,3.62343100,1.53912400
0.06563197,3.62343100,1.53912400
0.06563397,3.62343100,1.53912400
0.06563597,3.62358500,1.53912400
0.06563797,3.62358500,1.53912400
0.06563997,3.62358500,1.53927800
0.06564197,3.62358500,1.53927800
0.06564397,3.62358500,1.53927800
0.06564597,3.62358500,1.53958500
0.06564797,3.62358500,1.53958500
0.06564997,3.62358500,1.53958500
0.06565197,3.62358500,1.53958500
0.06565397,3.62358500,1.53958500
0.06565597,3.62358500,1.53958500
0.06565797,3.62358500,1.53958500
0.06565997,3.62358500,1.53958500
0.06566197,3.62358500,1.53958500
0.06566397,3.62358500,1.53958500
0.06566597,3.62343100,1.53958500
0.06566797,3.62343100,1.53958500
0.06566997,3.62343100,1.53958500
0.06567197,3.62343100,1.53958500
0.06567397,3.62358500,1.53958500
0.06567597,3.62358500,1.53958500
0.06567797,3.62358500,1.53958500
0.06567997,3.62358500,1.53958500
0.06568197,3.62358500,1.53958500
0.06568397,3.62358500,1.53958500
0.06568597,3.62358500,1.53958500
0.06568797,3.62358500,1.53958500
0.06568997,3.62358500,1.53958500
0.06569197,3.62358500,1.53958500
0.06569397,3.62404700,1.53958500
0.06569597,3.62404700,1.53958500
0.06569797,3.62404700,1.53958500
0.06569997,3.62404700,1.53973900
0.06570197,3.62404700,1.53973900
0.06570397,3.62404700,1.53973900
0.06570597,3.62420000,1.53973900
0.06570797,3.62420000,1.53973900
0.06570997,3.62420000,1.53973900
0.06571197,3.62420000,1.53973900
0.06571397,3.62420000,1.53973900
0.06571597,3.62450800,1.53973900
0.06571797,3.62450800,1.53973900
0.06571997,3.62450800,1.53958500
0.06572197,3.62450800,1.53958500
0.06572397,3.62450800,1.53958500
0.06572597,3.62420000,1.53958500
0.06572797,3.62420000,1.53958500
0.06572997,3.62420000,1.53958500
0.06573197,3.62404700,1.53973900
0.06573397,3.62404700,1.53973900
0.06573597,3.62404700,1.53989300
0.06573797,3.62404700,1.54020100
0.06573997,3.62389300,1.54035400
0.06574197,3.62358500,1.54050800
0.06574397,3.62358500,1.54081600
0.06574597,3.62343100,1.54096900
0.06574797,3.62312400,1.54112300
0.06574997,3.62297000,1.54143100
0.06575197,3.62281600,1.54173800
0.06575397,3.62235500,1.54220000
0.06575597,3.62189300,1.54266100
0.06575797,3.62158600,1.54312300
0.06575997,3.62097100,1.54373800
0.06576197,3.62035600,1.54435300
0.06576397,3.61958700,1.54496800
0.06576597,3.61881800,1.54573700
0.06576797,3.61804900,1.54681300
0.06576997,3.61697200,1.54773600
0.06577197,3.61574200,1.54912000
0.06577397,3.61420400,1.55050400
0.06577597,3.61251200,1.55188900
0.06577797,3.61066700,1.55388800
0.06577997,3.60866800,1.55573300
0.06578197,3.60636100,1.55788600
0.06578397,3.60374600,1.56019300
0.06578597,3.60113200,1.56296100
0.06578797,3.59805600,1.56588300
0.06578997,3.59467300,1.56911300
0.06579197,3.59098200,1.57265000
0.06579397,3.58698300,1.57634100
0.06579597,3.58283100,1.58049300
0.06579797,3.57821700,1.58495300
0.06579997,3.57345000,1.58941300
0.06580197,3.56837500,1.59402700
0.06580397,3.56314600,1.59894800
0.06580597,3.55776300,1.60417700
0.06580797,3.55238100,1.60940600
0.06580997,3.54669000,1.61448100
0.06581197,3.54115400,1.61986300
0.06581397,3.53546400,1.62524600
0.06581597,3.52992700,1.63062900
0.06581797,3.52439100,1.63601100
0.06581997,3.51900800,1.64124000
0.06582197,3.51362600,1.64646900
0.06582397,3.50855100,1.65139000
0.06582597,3.50362900,1.65631200
0.06582797,3.49886200,1.66107900
0.06582997,3.49409400,1.66584600
0.06583197,3.48948100,1.67046000
0.06583397,3.48486700,1.67492000
0.06583597,3.48025300,1.67938000
0.06583797,3.47594700,1.68368600
0.06583997,3.47148800,1.68799200
0.06584197,3.46718100,1.69245200
0.06584397,3.46256800,1.69675800
0.06584597,3.45826100,1.70106400
0.06584797,3.45364800,1.70537000
0.06584997,3.44903400,1.70983000
0.06585197,3.44442100,1.71413600
0.06585397,3.43980700,1.71875000
0.06585597,3.43534700,1.72305600
0.06585797,3.43073300,1.72767000
0.06585997,3.42612000,1.73197600
0.06586197,3.42166000,1.73628200
0.06586397,3.41720000,1.74058800
0.06586597,3.41274000,1.74504800
0.06586797,3.40843400,1.74920000
0.06586997,3.40397400,1.75335300
0.06587197,3.39982200,1.75750500
0.06587397,3.39566900,1.76150300
0.06587597,3.39167100,1.76550200
0.06587797,3.38782600,1.76950000
0.06587997,3.38382700,1.77334500
0.06588197,3.38013600,1.77734400
0.06588397,3.37613800,1.78118800
0.06588597,3.37213900,1.78518700
0.06588797,3.36814100,1.78918600
0.06588997,3.36429600,1.79303000
0.06589197,3.36029800,1.79702900
0.06589397,3.35629900,1.80087400
0.06589597,3.35230100,1.80487200
0.06589797,3.34814800,1.80902400
0.06589997,3.34399600,1.81286900
0.06590197,3.33984400,1.81702100
0.06590397,3.33569100,1.82117400
0.06590597,3.33138500,1.82532600
0.06590797,3.32692600,1.82947800
0.06590997,3.32261900,1.83363100
0.06591197,3.31815900,1.83778300
0.06591397,3.31400700,1.84193500
0.06591597,3.30970100,1.84608800
0.06591797,3.30524100,1.85024000
0.06591997,3.30108900,1.85439200
0.06592197,3.29678300,1.85854500
0.06592397,3.29263000,1.86269700
0.06592597,3.28832400,1.86684900
0.06592797,3.28417200,1.87069400
0.06592997,3.28002000,1.87469200
0.06593197,3.27617500,1.87884500
0.06593397,3.27186900,1.88268900
0.06593597,3.26771600,1.88668800
0.06593797,3.26356400,1.89068700
0.06593997,3.25941200,1.89453100
0.06594197,3.25526000,1.89853000
0.06594397,3.25110700,1.90237500
0.06594597,3.24695500,1.90621900
0.06594797,3.24280300,1.91037200
0.06594997,3.23834300,1.91437000
0.06595197,3.23419000,1.91852200
0.06595397,3.22988400,1.92267500
0.06595597,3.22542500,1.92682700
0.06595797,3.22111800,1.93097900
0.06595997,3.21665800,1.93513200
0.06596197,3.21235200,1.93928400
0.06596397,3.20804600,1.94343600
0.06596597,3.20358600,1.94758900
0.06596797,3.19943400,1.95174100
0.06596997,3.19512800,1.95589300
0.06597197,3.19082200,1.96004500
0.06597397,3.18667000,1.96419800
0.06597597,3.18251700,1.96835000
0.06597797,3.17836500,1.97250200
0.06597997,3.17421300,1.97665500
0.06598197,3.17006000,1.98050000
0.06598397,3.16606200,1.98465200
0.06598597,3.16190900,1.98880400
0.06598797,3.15775700,1.99295600
0.06598997,3.15345100,1.99710900
0.06599197,3.14960600,2.00126100
0.06599397,3.14545400,2.00541300
0.06599597,3.14130200,2.00956600
0.06599797,3.13730300,2.01371800
0.06599997,3.13315100,2.01787000
0.06600197,3.12899900,2.02186900
0.06600397,3.12484600,2.02602100
0.06600597,3.12054000,2.03017400
0.06600797,3.11623400,2.03463300
0.06600997,3.11208200,2.03878600
0.06601197,3.10777600,2.04293800
0.06601397,3.10362300,2.04693700
0.06601597,3.09947100,2.05108900
0.06601797,3.09531900,2.05554900
0.06601997,3.09116600,2.05970100
0.06602197,3.08686000,2.06385300
0.06602397,3.08270800,2.06785200
0.06602597,3.07886300,2.07200400
0.06602797,3.07471100,2.07615600
0.06602997,3.07071200,2.08030900
0.06603197,3.06656000,2.08446100
0.06603397,3.06256200,2.08861400
0.06603597,3.05840900,2.09276600
0.06603797,3.05425700,2.09691800
0.06603997,3.05010500,2.10107000
0.06604197,3.04595200,2.10522300
0.06604397,3.04180000,2.10937500
0.06604597,3.03780200,2.11352700
0.06604797,3.03364900,2.11768000
0.06604997,3.02949700,2.12183200
0.06605197,3.02519100,2.12598400
0.06605397,3.02103800,2.13029000
0.06605597,3.01688600,2.13444300
0.06605797,3.01304100,2.13859500
0.06605997,3.00858100,2.14274700
0.06606197,3.00458300,2.14690000
0.06606397,3.00043100,2.15105200
0.06606597,2.99627800,2.15520400
0.06606797,2.99228000,2.15951000
0.06606997,2.98812700,2.16366300
0.06607197,2.98428300,2.16781500
0.06607397,2.98013000,2.17196700
0.06607597,2.97582400,2.17612000
0.06607797,2.97198000,2.18027200
0.06607997,2.96782700,2.18427000
0.06608197,2.96382900,2.18842300
0.06608397,2.95967700,2.19257500
0.06608597,2.95567800,2.19672700
0.06608797,2.95152600,2.20088000
0.06608997,2.94737300,2.20503200
0.06609197,2.94322100,2.20918400
0.06609397,2.93906900,2.21333700
0.06609597,2.93491600,2.21748900
0.06609797,2.93061000,2.22164100
0.06609997,2.92645800,2.22579400
0.06610197,2.92230600,2.22994600
0.06610397,2.91846100,2.23409800
0.06610597,2.91415500,2.23825000
0.06610797,2.91000200,2.24240300
0.06610997,2.90585000,2.24655500
0.06611197,2.90200500,2.25055400
0.06611397,2.89769900,2.25470600
0.06611597,2.89354700,2.25885800
0.06611797,2.88924100,2.26301100
0.06611997,2.88508900,2.26716300
0.06612197,2.88062900,2.27131500
0.06612397,2.87632300,2.27546700
0.06612597,2.87217000,2.27946600
0.06612797,2.86801800,2.28361800
0.06612997,2.86355800,2.28777100
0.06613197,2.85940600,2.29176900
0.06613397,2.85525300,2.29592200
0.06613597,2.85110100,2.30007400
0.06613797,2.84694900,2.30422600
0.06613997,2.84279700,2.30822500
0.06614197,2.83864400,2.31237700
0.06614397,2.83449200,2.31652900
0.06614597,2.83034000,2.32068200
0.06614797,2.82603300,2.32483400
0.06614997,2.82188100,2.32898600
0.06615197,2.81772900,2.33283100
0.06615397,2.81357600,2.33698300
0.06615597,2.80942400,2.34113600
0.06615797,2.80527200,2.34528800
0.06615997,2.80081200,2.34944000
0.06616197,2.79666000,2.35359200
0.06616397,2.79250700,2.35774500
0.06616597,2.78820100,2.36189700
0.06616797,2.78404900,2.36605000
0.06616997,2.77989700,2.36989400
0.06617197,2.77574400,2.37404700
0.06617397,2.77143800,2.37804500
0.06617597,2.76728600,2.38219700
0.06617797,2.76344100,2.38635000
0.06617997,2.75928900,2.39050200
0.06618197,2.75498300,2.39465400
0.06618397,2.75083000,2.39865300
0.06618597,2.74652400,2.40280500
0.06618797,2.74206400,2.40695700
0.06618997,2.73791200,2.41111000
0.06619197,2.73376000,2.41510800
0.06619397,2.72960800,2.41895300
0.06619597,2.72545500,2.42310500
0.06619797,2.72130300,2.42725800
0.06619997,2.71715100,2.43141000
0.06620197,2.71269100,2.43556200
0.06620397,2.70853800,2.43971500
0.06620597,2.70423200,2.44386700
0.06620797,2.70008000,2.44801900
0.06620997,2.69592800,2.45217200
0.06621197,2.69177500,2.45617000
0.06621397,2.68731500,2.46016900
0.06621597,2.68316300,2.46432100
0.06621797,2.67885700,2.46847300
0.06621997,2.67470500,2.47262500
0.06622197,2.67039900,2.47677800
0.06622397,2.66624600,2.48093000
0.06622597,2.66209400,2.48508200
0.06622797,2.65794200,2.48923500
0.06622997,2.65378900,2.49338700
0.06623197,2.64948300,2.49753900
0.06623397,2.64533100,2.50169200
0.06623597,2.64102500,2.50584400
0.06623797,2.63718000,2.50968900
0.06623997,2.63302800,2.51384100
0.06624197,2.62887500,2.51799300
0.06624397,2.62487700,2.52199200
0.06624597,2.62072500,2.52614400
0.06624797,2.61657200,2.52998900
0.06624997,2.61226600,2.53398800
0.06625197,2.60842200,2.53798600
0.06625397,2.60442300,2.54183100
0.06625597,2.60027100,2.54582900
0.06625797,2.59627200,2.54967400
0.06625997,2.59227400,2.55367300
0.06626197,2.58842900,2.55751700
0.06626397,2.58443000,2.56136200
0.06626597,2.58073900,2.56505300
0.06626797,2.57689500,2.56874400
0.06626997,2.57320400,2.57243500
